867020,1312,92.00,0
868020,1312,92.00,0
869020,1322,91.29,0
870020,1317,91.64,0
871020,1309,92.21,0
872020,1312,92.00,0
873020,1316,91.71,0
874020,1247,96.64,0
875020,1318,91.57,0
876020,1313,91.93,0
877020,1318,91.57,0
878020,1311,92.07,0
879020,1310,92.14,0
880020,1312,92.00,0
881020,1319,91.50,0
882020,1301,92.79,0
883020,1314,91.86,0
884020,1264,95.43,0
885020,1319,91.50,0
886020,1322,91.29,0
887020,1306,92.43,0
888020,1323,91.21,0
889020,1315,91.79,0
890020,1325,91.07,0
891020,1311,92.07,0
892020,1323,91.21,0
893020,1328,90.86,0
894020,1311,92.07,0
895020,1314,91.86,0
896020,1311,92.07,0
897020,1241,97.07,0
898020,1399,85.79,0
899020,1311,92.07,0
900020,1319,91.50,0
901020,1309,92.21,0
902020,1319,91.50,0
903020,1310,92.14,0
904020,1189,100.00,0
905020,1180,100.00,0
906020,1397,85.93,0
907020,1310,92.14,0
908020,1311,92.07,0
909020,1296,93.14,0
910020,1322,91.29,0
911020,1314,91.86,0
912020,1314,91.86,0
913020,1320,91.43,0
914020,1313,91.93,0
915020,1329,90.79,0
916020,1322,91.29,0
917020,1346,89.57,0
918020,1312,92.00,0
919020,1314,91.86,0
920020,1311,92.07,0
921020,1318,91.57,0
922020,1311,92.07,0
923020,1317,91.64,0
924020,1319,91.50,0
925020,1318,91.57,0
926020,1312,92.00,0
927020,1319,91.50,0
928020,1319,91.50,0
929020,1258,95.86,0
930020,1321,91.36,0
931020,1318,91.57,0
932020,1315,91.79,0
933020,1313,91.93,0
934020,1313,91.93,0
935020,1313,91.93,0
936020,1321,91.36,0
937020,1312,92.00,0
938020,1312,92.00,0
939020,1242,97.00,0
940020,1270,95.00,0
941020,1315,91.79,0
942020,1319,91.50,0
943020,1307,92.36,0
944020,1310,92.14,0
945020,1314,91.86,0
946020,1313,91.93,0
947020,1296,93.14,0
948020,1311,92.07,0
949020,1307,92.36,0
950020,1316,91.71,0
951020,1307,92.36,0
952020,1325,91.07,0
953020,1311,92.07,0
954020,1322,91.29,0
955020,1314,91.86,0
956020,1311,92.07,0
957020,1251,96.36,0
958020,1316,91.71,0
959020,1314,91.86,0
960020,1316,91.71,0
961020,1317,91.64,0
962020,1311,92.07,0
963020,1317,91.64,0
964020,1315,91.79,0
965020,1311,92.07,0
966020,1315,91.79,0
967020,1310,92.14,0
968020,1382,87.00,0
969020,1320,91.43,0
970020,1306,92.43,0
971020,1308,92.29,0
972020,1314,91.86,0
973020,1317,91.64,0
974020,1309,92.21,0
975020,1299,92.93,0
976020,1311,92.07,0
977020,1309,92.21,0
978020,1308,92.29,0
979020,1289,93.64,0
980020,1315,91.79,0
981020,1315,91.79,0
982020,1313,91.93,0
983020,1312,92.00,0
984020,1435,83.21,0
985020,1314,91.86,0
986020,1315,91.79,0
987020,1313,91.93,0
988020,1318,91.57,0
989020,1312,92.00,0
990020,1311,92.07,0
991020,1314,91.86,0
992020,1285,93.93,0
